base_month;account_id;account_status;feature_status;segment;region;service_level;consumption;cost;revenue
01/02/2025;14987487;Assinante;Assinante;C;MG;0.855;92,00;26,68;12879999999999900,00
01/02/2025;14987838;Trial Expirado;Trial;C;SP;0.851;9,00;2,61;0,00
01/02/2025;14988351;Assinante;Assinante;C;SP;0.885;6,00;17399999999999900,00;8399999999999990,00
01/02/2025;14988486;Assinante;Assinante;C;RJ;0.855;4,00;1,16;5,60
01/02/2025;14989323;Trial Expirado;Trial;C;CE;0.804;36,00;10,44;0,00
01/02/2025;14990268;Trial Expirado;Trial;;SP;0.872;615,00;178,35;0,00
01/02/2025;14991699;Assinante;Trial;B;SP;0.847;75,00;21,75;0,00
01/02/2025;14991888;Trial Expirado;Trial;C;SP;0.851;34,00;9,86;0,00
01/02/2025;14992698;Assinante;Trial;C;RJ;0.821;20,00;5,80;0,00
01/02/2025;14994885;Assinante;Assinante;B;RJ;0.83;548,00;158,92;7671999999999990,00
01/02/2025;14994912;Trial Expirado;Trial;;SP;0.872;31,00;8,99;0,00
01/02/2025;14996046;Trial Expirado;Trial;C;RJ;0.796;54,00;15659999999999900,00;0,00
01/02/2025;14996397;Trial Expirado;Trial;C;SP;0.877;18,00;5,22;0,00
01/02/2025;14997288;Assinante;Assinante;C;MG;0.855;45,00;13,05;6299999999999990,00
01/02/2025;14997396;Trial Expirado;Trial;C;SP;0.872;6,00;17399999999999900,00;0,00
01/02/2025;14998017;Trial Expirado;Trial;C;MG;0.872;46,00;13,34;0,00
01/02/2025;14998341;Trial Expirado;Trial;C;CE;0.855;6,00;17399999999999900,00;0,00
01/02/2025;14999880;Assinante;Assinante;C;SP;0.826;28,00;8,12;39,20
01/02/2025;15000933;Trial Expirado;Trial;C;SP;0.834;21,00;6,09;0,00
01/02/2025;15001095;Trial Expirado;Trial;C;SP;0.843;1,00;0,29;0,00
01/02/2025;15001203;Trial Expirado;Trial;C;PB;0.838;6,00;17399999999999900,00;0,00
01/02/2025;15002040;Trial Expirado;Trial;C;SP;0.868;18,00;5,22;0,00
01/02/2025;15002256;Assinante;Trial;C;SP;0.885;141,00;40,89;0,00
01/02/2025;15002526;Trial Expirado;Trial;;PB;0.855;15,00;4,35;0,00
01/02/2025;15003714;Assinante;Assinante;C;MG;0.847;2,00;0,58;2,80
01/02/2025;15003822;Trial Expirado;Trial;;SP;0.868;29,00;8,41;0,00
01/02/2025;15004011;Trial Expirado;Trial;;CE;0.817;649,00;188,21;0,00
01/02/2025;15007440;Assinante;Assinante;C;PB;0.877;16,00;4,64;22,40
01/02/2025;15008115;Trial Expirado;Trial;C;PB;0.872;0,00;0,00;0,00
01/02/2025;15009006;Assinante;Assinante;C;SP;0.868;28,00;8,12;39,20
01/02/2025;15009249;Assinante;Assinante;C;RJ;0.864;10,00;2,90;14,00
01/02/2025;15012489;Trial;Trial;C;CE;0.813;301,00;8728999999999990,00;0,00
01/02/2025;15012678;Trial Expirado;Trial;;RJ;0.86;53,00;15,37;0,00
01/02/2025;15013056;Trial Expirado;Trial;C;SP;0.889;23,00;6,67;0,00
01/02/2025;15013542;Trial Expirado;Trial;C;SP;0.838;0,00;0,00;0,00
01/02/2025;15014406;Assinante;Assinante;C;CE;0.881;35,00;10,15;49,00
01/02/2025;15017484;Assinante;Assinante;C;RJ;0.843;4,00;1,16;5,60
01/02/2025;15018672;Trial Expirado;Trial;C;RJ;0.83;5,00;1,45;0,00
01/02/2025;15019752;Trial Expirado;Trial;B;SP;0.847;8,00;2,32;0,00
01/02/2025;15019860;Trial Expirado;Trial;C;PB;0.817;29,00;8,41;0,00
01/02/2025;15020427;Assinante;Assinante;C;RJ;0.843;65,00;18,85;91,00
01/02/2025;15020481;Trial Expirado;Trial;C;SP;0.843;204,00;59,16;0,00
01/02/2025;15020697;Assinante;Assinante;C;SP;0.847;21,00;6,09;29,40
01/02/2025;15020859;Trial Expirado;Trial;C;SP;0.872;12,00;34799999999999900,00;0,00
01/02/2025;15024099;Trial Expirado;Trial;C;CE;0.86;8,00;2,32;0,00
01/02/2025;15024288;Assinante;Trial;C;MG;0.809;27,00;7829999999999990,00;0,00
01/02/2025;15024801;Trial;Trial;C;RJ;0.851;86,00;24,94;0,00
01/02/2025;15024855;Trial Expirado;Trial;C;SP;0.843;6,00;17399999999999900,00;0,00
01/02/2025;15025881;Assinante;Assinante;C;SP;0.851;55,00;15,95;77,00
01/02/2025;15027690;Assinante;Assinante;C;RJ;0.809;111,00;32,19;15539999999999900,00
01/02/2025;15027825;Trial Expirado;Trial;C;RJ;0.898;58,00;16,82;0,00
01/02/2025;15028122;Trial Expirado;Trial;C;CE;0.855;5,00;1,45;0,00
01/02/2025;15029445;Assinante;Trial;C;CE;0.86;40,00;11,60;0,00
01/02/2025;15029688;Trial Expirado;Trial;C;SP;0.83;30,00;8,70;0,00
01/02/2025;15030174;Trial;Trial;C;SP;0.864;5,00;1,45;0,00
01/02/2025;15034224;Trial;Trial;C;SP;0.847;0,00;0,00;0,00
01/02/2025;15035169;Assinante;Assinante;C;RJ;0.851;13,00;3,77;18,20
01/02/2025;15036546;Trial Expirado;Trial;B;CE;0.872;102,00;29,58;0,00
01/02/2025;15036573;Trial Expirado;Trial;C;RJ;0.877;2,00;0,58;0,00
01/02/2025;15036735;Trial Expirado;Trial;C;MG;0.83;6,00;17399999999999900,00;0,00
01/02/2025;15037545;Trial Expirado;Trial;C;SP;0.847;18,00;5,22;0,00
01/02/2025;15038085;Trial Expirado;Trial;C;CE;0.868;63,00;18,27;0,00
01/02/2025;15038301;Assinante;Assinante;C;SP;0.838;16,00;4,64;22,40
01/02/2025;15040029;Assinante;Trial;C;SP;0.847;8,00;2,32;0,00
01/02/2025;15041217;Trial;Trial;C;SP;0.86;1,00;0,29;0,00
01/02/2025;15041352;Trial;Trial;C;SP;0.868;7,00;2,03;0,00
01/02/2025;15043647;Trial;Trial;C;RJ;0.851;116,00;33,64;0,00
01/02/2025;15043917;Trial;Trial;C;RJ;0.847;4,00;1,16;0,00
01/02/2025;15044727;Trial;Trial;;RJ;0.821;69,00;20,01;0,00
01/02/2025;15045591;Assinante;Assinante;C;SP;0.838;354,00;102,66;495,60
01/02/2025;15045888;Assinante;Trial;B;PB;0.83;199,00;57,71;0,00
01/02/2025;15047427;Trial;Trial;C;RJ;0.821;7,00;2,03;0,00
01/02/2025;15047724;Trial;Trial;C;SP;0.86;3,00;0,87;0,00
01/02/2025;15047778;Trial;Trial;B;PB;0.843;90,00;26,10;0,00
01/02/2025;15047886;Trial;Trial;C;PB;0.86;4,00;1,16;0,00
01/02/2025;15048210;Trial;Trial;C;RJ;0.796;22,00;6,38;0,00
01/02/2025;15048777;Trial;Trial;C;CE;0.894;2,00;0,58;0,00
01/02/2025;15049263;Trial;Trial;C;CE;0.834;24,00;6959999999999990,00;0,00
01/02/2025;15049749;Trial;Trial;C;SP;0.809;19,00;5,51;0,00
01/02/2025;15051504;Trial;Trial;C;SP;0.855;18,00;5,22;0,00
01/02/2025;15054069;Assinante;Trial;C;CE;0.809;4,00;1,16;0,00
01/02/2025;15054204;Trial;Trial;C;SP;0.843;133,00;38,57;0,00
01/02/2025;15055338;Trial;Trial;C;RJ;0.855;7,00;2,03;0,00
01/02/2025;15056175;Trial;Trial;B;SP;0.851;85,00;24,65;0,00
01/02/2025;15056931;Trial;Trial;;SP;0.855;36,00;10,44;0,00
01/02/2025;15057498;Assinante;Trial;C;SP;0.851;13,00;3,77;0,00
01/02/2025;15062034;Assinante;Assinante;C;RJ;0.838;20,00;5,80;28,00
01/03/2025;1299;Assinante;Trial;C;SP;0.847;51,00;14,79;0,00
01/03/2025;2190;Assinante;Trial;C;SP;0.834;273,00;7916999999999990,00;0,00
01/03/2025;6834;Assinante;Trial;C;SP;0.885;233,00;67,57;0,00
01/03/2025;8481;Assinante;Assinante;C;RJ;0.834;193,00;55,97;270,20
01/03/2025;11586;Assinante;Trial;C;SP;0.864;545,00;15804999999999900,00;0,00
01/03/2025;22197;Assinante;Trial;C;SP;0.936;31,00;8,99;0,00
01/03/2025;24330;Assinante;Assinante;C;RJ;0.843;8,00;2,32;11,20
01/03/2025;48306;Assinante;Trial;B;SP;0.826;3,00;0,87;0,00
01/03/2025;49656;Assinante;Trial;C;SP;0.855;126,00;36,54;0,00
01/03/2025;98769;Assinante;Trial;C;SP;0.826;6,00;17399999999999900,00;0,00
01/03/2025;193782;Assinante;Assinante;C;RJ;0.868;63,00;18,27;8819999999999990,00
01/03/2025;279075;Assinante;Assinante;C;RJ;0.847;21,00;6,09;29,40
01/03/2025;312933;Assinante;Assinante;C;PB;0.83;9,00;2,61;12,60
01/03/2025;317739;Assinante;Assinante;C;PB;0.843;85,00;24,65;119,00
01/03/2025;323868;Assinante;Assinante;C;RJ;0.86;55,00;15,95;77,00
01/03/2025;391233;Assinante;Trial;C;PB;0.834;119,00;34,51;0,00
01/03/2025;393987;Assinante;Assinante;C;PB;0.902;10,00;2,90;14,00
01/03/2025;452361;Assinante;Assinante;B;SP;0.809;105,00;30,45;147,00
01/03/2025;455574;Assinante;Assinante;C;RJ;0.868;27,00;7829999999999990,00;37,80
01/03/2025;464673;Assinante;Assinante;C;SP;0.834;135,00;39,15;189,00
01/03/2025;487866;Assinante;Trial;C;SP;0.843;130,00;37,70;0,00
01/03/2025;489324;Assinante;Assinante;B;MG;0.877;276,00;8003999999999990,00;386,40
01/03/2025;499395;Assinante;Trial;C;SP;0.847;4,00;1,16;0,00
01/03/2025;557715;Assinante;Assinante;C;PB;0.86;262,00;7597999999999990,00;366,80
01/03/2025;571566;Assinante;Assinante;C;PB;0.787;27,00;7829999999999990,00;37,80
01/03/2025;676272;Assinante;Trial;C;RJ;0.872;1,00;0,29;0,00
01/03/2025;690393;Assinante;Assinante;C;RJ;0.851;24,00;6959999999999990,00;33599999999999900,00
01/03/2025;701436;Assinante;Assinante;C;PB;0.868;11,00;3,19;15,40
01/03/2025;750360;Assinante;Trial;C;MG;0.83;138,00;40,02;0,00
01/03/2025;756408;Assinante;Trial;C;RJ;0.864;32,00;9,28;0,00
01/03/2025;792831;Assinante;Assinante;C;CE;0.851;51,00;14,79;7139999999999990,00
01/03/2025;834627;Assinante;Trial;C;SP;0.881;1,00;0,29;0,00
01/03/2025;938793;Assinante;Trial;C;SP;0.83;31,00;8,99;0,00
01/03/2025;992226;Assinante;Trial;C;PB;0.843;31,00;8,99;0,00
01/03/2025;1074387;Assinante;Trial;;SP;0.826;161,00;46,69;0,00
01/03/2025;1583310;Assinante;Trial;C;RJ;0.847;92,00;26,68;0,00
01/03/2025;1585794;Assinante;Assinante;B;MG;0.872;149,00;43,21;208,60
01/03/2025;1589196;Assinante;Trial;B;SP;0.86;1244,00;360,76;0,00
01/03/2025;1621380;Assinante;Trial;C;CE;0.877;107,00;31,03;0,00
01/03/2025;1818426;Assinante;Trial;C;SP;0.894;177,00;51,33;0,00
01/03/2025;1828713;Assinante;Assinante;C;PB;0.847;0,00;0,00;0,00
01/03/2025;1838433;Assinante;Trial;C;SP;0.86;230,00;6669999999999990,00;0,00
01/03/2025;1843833;Assinante;Trial;C;SP;0.791;11,00;3,19;0,00
01/03/2025;1848936;Assinante;Trial;C;PB;0.851;63,00;18,27;0,00
01/03/2025;1856361;Assinante;Assinante;C;PB;0.843;645,00;187,05;903,00
01/03/2025;1888626;Desistente;Trial;C;SP;0.77;4,00;1,16;0,00
01/03/2025;2067825;Assinante;Assinante;C;SP;0.843;44,00;12,76;61,60
01/03/2025;2085294;Assinante;Assinante;C;SP;0.855;57,00;16529999999999900,00;79,80
01/03/2025;2116020;Assinante;Assinante;C;MG;0.864;645,00;187,05;903,00
01/03/2025;2178363;Assinante;Trial;C;MG;0.843;83,00;24,07;0,00
01/03/2025;2272431;Assinante;Assinante;C;SP;0.838;96,00;27,84;13439999999999900,00
01/03/2025;2335773;Assinante;Assinante;C;PB;0.843;32,00;9,28;44,80
01/03/2025;2429652;Assinante;Trial;B;SP;0.872;600,00;174,00;0,00
01/03/2025;2469720;Assinante;Assinante;B;RJ;0.834;238,00;69,02;333,20
01/03/2025;2487162;Assinante;Assinante;B;SP;0.872;62,00;17,98;86,80
01/03/2025;2498043;Assinante;Assinante;C;PB;0.868;88,00;25,52;123,20
01/03/2025;2520588;Assinante;Assinante;C;SP;0.86;4,00;1,16;5,60
01/03/2025;2625267;Assinante;Trial;B;SP;0.804;9,00;2,61;0,00
01/03/2025;2681481;Assinante;Assinante;C;CE;0.817;22,00;6,38;30,80
01/03/2025;2705970;Assinante;Assinante;C;MG;0.847;124,00;35,96;173,60
01/03/2025;2808921;Assinante;Trial;C;RJ;0.838;50,00;14499999999999900,00;0,00
01/03/2025;2936604;Assinante;Trial;B;SP;0.885;73,00;21,17;0,00
01/03/2025;2988903;Assinante;Assinante;C;PB;0.813;13,00;3,77;18,20
01/03/2025;2992683;Assinante;Assinante;C;MG;0.864;54,00;15659999999999900,00;75,60
01/03/2025;3016470;Assinante;Assinante;C;MG;0.843;1,00;0,29;1,40
01/03/2025;3022896;Assinante;Trial;C;CE;0.813;10,00;2,90;0,00
01/03/2025;3024273;Assinante;Assinante;C;MG;0.855;73,00;21,17;102,20
01/03/2025;3055863;Assinante;Assinante;C;SP;0.864;11,00;3,19;15,40
01/03/2025;3069741;Assinante;Assinante;C;PB;0.826;2,00;0,58;2,80
01/03/2025;3103167;Assinante;Assinante;B;PB;0.864;42,00;12,18;58,80
01/03/2025;3153306;Assinante;Assinante;C;PB;0.826;3,00;0,87;4199999999999990,00
01/03/2025;3216621;Assinante;Assinante;C;CE;0.834;10,00;2,90;14,00
01/03/2025;3281502;Assinante;Assinante;C;SP;0.872;109,00;31,61;152,60
01/03/2025;3352782;Assinante;Assinante;C;RJ;0.864;38,00;11,02;53,20
01/03/2025;3455868;Assinante;Assinante;C;SP;0.826;31,00;8,99;43,40
01/03/2025;3565731;Assinante;Assinante;C;RJ;0.847;34,00;9,86;47,60
01/03/2025;3571482;Assinante;Trial;B;SP;0.872;5,00;1,45;0,00
01/03/2025;3575910;Assinante;Trial;C;PB;0.885;179,00;51,91;0,00
01/03/2025;3582309;Assinante;Assinante;B;SP;0.851;60,00;17,40;84,00
01/03/2025;3666117;Assinante;Trial;C;PB;0.855;18,00;5,22;0,00
01/03/2025;3672165;Assinante;Assinante;C;SP;0.843;69,00;20,01;96,60
01/03/2025;3708858;Assinante;Assinante;B;SP;0.834;772,00;223,88;1080,80
01/03/2025;3789102;Assinante;Trial;C;SP;0.851;18,00;5,22;0,00
01/03/2025;3824121;Assinante;Trial;C;SP;0.847;2,00;0,58;0,00
01/03/2025;3848286;Assinante;Trial;C;RJ;0.855;4,00;1,16;0,00
01/03/2025;3865971;Assinante;Trial;C;CE;0.838;29,00;8,41;0,00
01/03/2025;3867672;Assinante;Trial;B;RJ;0.872;442,00;12817999999999900,00;0,00
01/03/2025;3873720;Assinante;Assinante;C;RJ;0.851;28,00;8,12;39,20
01/03/2025;3876447;Assinante;Assinante;C;SP;0.8;73,00;21,17;102,20
01/03/2025;3940599;Assinante;Trial;C;SP;0.843;354,00;102,66;0,00
01/03/2025;4000026;Assinante;Assinante;C;MG;0.855;107,00;31,03;14979999999999900,00
01/03/2025;4107972;Assinante;Assinante;C;SP;0.834;12,00;34799999999999900,00;16799999999999900,00
01/03/2025;4223127;Assinante;Assinante;C;SP;0.868;55,00;15,95;77,00
01/03/2025;4251072;Assinante;Assinante;C;SP;0.83;8,00;2,32;11,20
01/03/2025;4366740;Assinante;Assinante;B;SP;0.902;29,00;8,41;40,60
01/03/2025;4386153;Assinante;Trial;B;RJ;0.843;41,00;11,89;0,00
01/03/2025;4460025;Assinante;Assinante;C;RJ;0.868;13,00;3,77;18,20
01/03/2025;4577772;Assinante;Assinante;C;SP;0.834;28,00;8,12;39,20
01/03/2025;4589274;Assinante;Assinante;C;PB;0.838;287,00;8322999999999990,00;401,80
01/03/2025;4627452;Assinante;Trial;C;RJ;0.826;58,00;16,82;0,00
01/03/2025;4632258;Assinante;Assinante;B;SP;0.813;79,00;22,91;110,60
01/03/2025;4653345;Assinante;Assinante;C;SP;0.885;3,00;0,87;4199999999999990,00
01/03/2025;4768311;Assinante;Assinante;C;CE;0.864;227,00;65,83;31779999999999900,00
01/03/2025;4777140;Assinante;Assinante;C;SP;0.864;129,00;37,41;180,60
01/03/2025;4903851;Desistente;Trial;C;SP;0.838;3,00;0,87;0,00
01/03/2025;5022597;Assinante;Assinante;C;MG;0.864;11,00;3,19;15,40
01/03/2025;5109888;Assinante;Assinante;C;SP;0.851;33,00;9,57;46,20
01/03/2025;5141667;Assinante;Assinante;C;MG;0.851;109,00;31,61;152,60
01/03/2025;5153790;Assinante;Assinante;B;SP;0.877;52,00;15079999999999900,00;72,80
01/03/2025;5239515;Assinante;Assinante;C;PB;0.809;91,00;26,39;127,40
01/03/2025;5273373;Assinante;Assinante;C;SP;0.838;26,00;7539999999999990,00;36,40
01/03/2025;5326887;Assinante;Trial;C;SP;0.851;37,00;10,73;0,00
01/03/2025;5359530;Assinante;Assinante;C;SP;0.86;15,00;4,35;21,00
01/03/2025;5491533;Assinante;Trial;B;RJ;0.881;480,00;139,20;0,00
01/03/2025;5590623;Assinante;Assinante;C;SP;0.855;9,00;2,61;12,60
01/03/2025;5619972;Assinante;Assinante;C;SP;0.804;40,00;11,60;56,00
01/03/2025;5622078;Assinante;Trial;C;SP;0.834;7,00;2,03;0,00
01/03/2025;5631555;Assinante;Assinante;B;PB;0.838;65,00;18,85;91,00
01/03/2025;5672568;Assinante;Assinante;C;SP;0.838;274,00;79,46;383,60
01/03/2025;5762154;Assinante;Assinante;C;MG;0.826;26,00;7539999999999990,00;36,40
01/03/2025;5816586;Assinante;Trial;C;PB;0.855;49,00;14,21;0,00
01/03/2025;5839077;Assinante;Assinante;C;SP;0.847;3,00;0,87;4199999999999990,00
01/03/2025;5914920;Assinante;Assinante;B;SP;0.804;37,00;10,73;51,80
01/03/2025;5927016;Assinante;Assinante;C;SP;0.872;37,00;10,73;51,80
01/03/2025;6011472;Assinante;Trial;C;SP;0.817;273,00;7916999999999990,00;0,00
01/03/2025;6191832;Assinante;Trial;C;PB;0.872;183,00;5306999999999990,00;0,00
01/03/2025;6239163;Assinante;Assinante;C;SP;0.877;100,00;29,00;140,00
01/03/2025;6306879;Assinante;Trial;B;RJ;0.83;2,00;0,58;0,00
01/03/2025;6326049;Assinante;Assinante;C;PB;0.838;57,00;16529999999999900,00;79,80
01/03/2025;6348135;Assinante;Assinante;B;PB;0.834;29,00;8,41;40,60
01/03/2025;6351969;Assinante;Assinante;C;PB;0.911;13,00;3,77;18,20
01/03/2025;6443499;Assinante;Assinante;C;SP;0.851;38,00;11,02;53,20
01/03/2025;6450951;Assinante;Assinante;C;SP;0.847;18,00;5,22;25,20
01/03/2025;6479139;Assinante;Assinante;C;SP;0.843;8,00;2,32;11,20
01/03/2025;6513888;Assinante;Trial;C;SP;0.872;4,00;1,16;0,00
01/03/2025;6515454;Assinante;Trial;C;SP;0.864;18,00;5,22;0,00
01/03/2025;6533409;Assinante;Assinante;C;MG;0.843;72,00;20,88;100,80
01/03/2025;6533598;Assinante;Assinante;C;SP;0.826;37,00;10,73;51,80
01/03/2025;6539025;Assinante;Trial;C;RJ;0.902;125,00;36,25;0,00
01/03/2025;6604122;Assinante;Assinante;C;RJ;0.877;13,00;3,77;18,20
01/03/2025;6608145;Assinante;Trial;C;CE;0.885;16,00;4,64;0,00
01/03/2025;6640032;Assinante;Assinante;C;SP;0.843;49,00;14,21;68,60
01/03/2025;6741795;Assinante;Assinante;C;PB;0.864;9,00;2,61;12,60
01/03/2025;6855762;Assinante;Assinante;B;SP;0.872;17,00;4,93;23,80
01/03/2025;6855897;Assinante;Assinante;C;RJ;0.834;15,00;4,35;21,00
01/03/2025;6985443;Assinante;Assinante;C;CE;0.817;53,00;15,37;7419999999999990,00
01/03/2025;6996486;Assinante;Assinante;C;SP;0.843;34,00;9,86;47,60
01/03/2025;7011309;Assinante;Assinante;C;SP;0.813;9,00;2,61;12,60
01/03/2025;7047678;Assinante;Trial;C;SP;0.83;260,00;7539999999999990,00;0,00
01/03/2025;7062663;Assinante;Assinante;C;SP;0.881;26,00;7539999999999990,00;36,40
01/03/2025;7166802;Assinante;Assinante;C;PB;0.83;19,00;5,51;26,60
01/03/2025;7281876;Assinante;Assinante;C;SP;0.838;1,00;0,29;1,40
01/03/2025;7338549;Assinante;Assinante;C;SP;0.826;74,00;21,46;103,60
01/03/2025;7351320;Assinante;Assinante;C;SP;0.821;28,00;8,12;39,20
01/03/2025;7382100;Assinante;Trial;C;SP;0.851;174,00;50,46;0,00
01/03/2025;7385340;Assinante;Assinante;B;CE;0.847;122,00;35379999999999900,00;17079999999999900,00
01/03/2025;7396329;Assinante;Assinante;C;SP;0.838;24,00;6959999999999990,00;33599999999999900,00
01/03/2025;7416066;Assinante;Assinante;C;SP;0.834;50,00;14499999999999900,00;70,00
01/03/2025;7483215;Assinante;Assinante;C;RJ;0.894;474,00;13745999999999900,00;6635999999999990,00
01/03/2025;7494366;Assinante;Trial;C;RJ;0.851;307,00;8902999999999990,00;0,00
01/03/2025;7599828;Assinante;Assinante;C;SP;0.834;34,00;9,86;47,60
01/03/2025;7671270;Assinante;Trial;C;SP;0.86;532,00;154,28;0,00
01/03/2025;7711824;Assinante;Trial;B;SP;0.851;179,00;51,91;0,00
01/03/2025;7743900;Assinante;Assinante;C;SP;0.838;11,00;3,19;15,40
01/03/2025;7768092;Assinante;Assinante;B;RJ;0.83;122,00;35379999999999900,00;17079999999999900,00
01/03/2025;7784886;Assinante;Assinante;C;CE;0.83;16,00;4,64;22,40
01/03/2025;7835781;Assinante;Trial;B;RJ;0.855;92,00;26,68;0,00
01/03/2025;7837806;Assinante;Trial;C;SP;0.83;3,00;0,87;0,00
01/03/2025;7853250;Assinante;Assinante;C;PB;0.843;9,00;2,61;12,60
01/03/2025;7862862;Assinante;Assinante;C;RJ;0.843;44,00;12,76;61,60
01/03/2025;7902876;Assinante;Assinante;B;SP;0.86;58,00;16,82;8119999999999990,00
01/03/2025;7921803;Assinante;Assinante;C;SP;0.902;5,00;1,45;7,00
01/03/2025;7961574;Assinante;Assinante;B;SP;0.864;116,00;33,64;16239999999999900,00
01/03/2025;7983174;Assinante;Assinante;C;PB;0.864;47,00;13,63;65,80
01/03/2025;7986765;Assinante;Trial;C;SP;0.881;100,00;29,00;0,00
01/03/2025;8020542;Assinante;Assinante;C;RJ;0.838;16,00;4,64;22,40
01/03/2025;8095764;Assinante;Trial;C;SP;0.843;116,00;33,64;0,00
01/03/2025;8167557;Assinante;Trial;B;SP;0.855;142,00;41,18;0,00
01/03/2025;8198904;Assinante;Assinante;C;RJ;0.86;50,00;14499999999999900,00;70,00
01/03/2025;8235246;Assinante;Assinante;C;SP;0.838;16,00;4,64;22,40
01/03/2025;8251500;Assinante;Assinante;C;RJ;0.868;15,00;4,35;21,00
01/03/2025;8304906;Assinante;Assinante;C;PB;0.864;130,00;37,70;182,00
01/03/2025;8320242;Assinante;Trial;B;SP;0.843;52,00;15079999999999900,00;0,00
01/03/2025;8327856;Assinante;Assinante;C;SP;0.855;62,00;17,98;86,80
01/03/2025;8351589;Assinante;Assinante;C;MG;0.843;82,00;23,78;114,80
01/03/2025;8366601;Assinante;Trial;C;SP;0.834;3,00;0,87;0,00
01/03/2025;8384124;Assinante;Assinante;C;MG;0.855;23,00;6,67;32,20
01/03/2025;8443713;Assinante;Trial;B;PB;0.868;17,00;4,93;0,00
01/03/2025;8453082;Assinante;Assinante;C;PB;0.864;5,00;1,45;7,00
01/03/2025;8480973;Assinante;Trial;C;SP;0.864;7,00;2,03;0,00
01/03/2025;8487129;Assinante;Assinante;B;RJ;0.855;11,00;3,19;15,40
01/03/2025;8515776;Assinante;Assinante;C;MG;0.838;50,00;14499999999999900,00;70,00
01/03/2025;8538996;Assinante;Assinante;C;SP;0.889;4,00;1,16;5,60
01/03/2025;8569452;Assinante;Assinante;C;SP;0.864;2,00;0,58;2,80
01/03/2025;8604606;Assinante;Assinante;C;RJ;0.868;32,00;9,28;44,80
01/03/2025;8615622;Desistente;Trial;C;CE;0.872;1,00;0,29;0,00
01/03/2025;8642595;Assinante;Trial;C;SP;0.843;2,00;0,58;0,00
01/03/2025;8685795;Assinante;Trial;C;CE;0.86;38,00;11,02;0,00
01/03/2025;8703021;Assinante;Trial;C;MG;0.881;32,00;9,28;0,00
01/03/2025;8777460;Assinante;Trial;B;SP;0.872;172,00;49,88;0,00
01/03/2025;8877711;Assinante;Assinante;C;SP;0.847;58,00;16,82;8119999999999990,00
01/03/2025;8890914;Assinante;Assinante;B;PB;0.847;39,00;11,31;54,60
01/03/2025;8959575;Assinante;Assinante;C;SP;0.817;12,00;34799999999999900,00;16799999999999900,00
01/03/2025;9075324;Assinante;Assinante;C;PB;0.796;87,00;25,23;121,80
01/03/2025;9229575;Assinante;Assinante;C;SP;0.86;14,00;4,06;19,60
01/03/2025;9232464;Assinante;Assinante;C;RJ;0.851;25,00;7249999999999990,00;35,00
01/03/2025;9250500;Assinante;Trial;C;SP;0.847;131,00;37,99;0,00
01/03/2025;9254658;Assinante;Assinante;C;SP;0.838;9,00;2,61;12,60
01/03/2025;9261300;Assinante;Assinante;C;RJ;0.872;8,00;2,32;11,20
01/03/2025;9302502;Assinante;Assinante;C;PB;0.843;7,00;2,03;9,80
01/03/2025;9408909;Trial;Trial;C;SP;0.847;7,00;2,03;0,00
01/03/2025;9424191;Assinante;Assinante;C;PB;0.872;19,00;5,51;26,60
01/03/2025;9623829;Assinante;Trial;C;RJ;0.83;54,00;15659999999999900,00;0,00
01/03/2025;9627339;Assinante;Assinante;C;PB;0.851;9,00;2,61;12,60
01/03/2025;9777108;Assinante;Assinante;C;PB;0.872;3,00;0,87;4199999999999990,00
01/03/2025;9806025;Assinante;Trial;C;RJ;0.826;6,00;17399999999999900,00;0,00
01/03/2025;9877224;Assinante;Trial;C;RJ;0.838;70,00;20,30;0,00
01/03/2025;9908571;Assinante;Assinante;C;PB;0.855;72,00;20,88;100,80
01/03/2025;9915483;Assinante;Trial;C;SP;0.813;12,00;34799999999999900,00;0,00
01/03/2025;9939081;Assinante;Assinante;C;MG;0.847;14,00;4,06;19,60
01/03/2025;10025562;Assinante;Assinante;C;RJ;0.83;3,00;0,87;4199999999999990,00
01/03/2025;10168635;Assinante;Trial;C;SP;0.864;2,00;0,58;0,00
01/03/2025;10213131;Assinante;Assinante;C;PB;0.843;10,00;2,90;14,00
01/03/2025;10292754;Assinante;Trial;B;SP;0.864;1,00;0,29;0,00
01/03/2025;10350534;Assinante;Trial;C;MG;0.885;117,00;33,93;0,00
01/03/2025;10522875;Assinante;Assinante;B;SP;0.864;241,00;69,89;337,40
01/03/2025;10528572;Assinante;Assinante;C;SP;0.847;18,00;5,22;25,20
01/03/2025;10638921;Assinante;Assinante;C;PB;0.851;143,00;41,47;200,20
01/03/2025;10687467;Assinante;Trial;C;MG;0.881;11,00;3,19;0,00
01/03/2025;10690275;Assinante;Assinante;C;SP;0.834;34,00;9,86;47,60
01/03/2025;10700913;Assinante;Assinante;C;MG;0.851;19,00;5,51;26,60
01/03/2025;10793172;Assinante;Assinante;B;SP;0.877;143,00;41,47;200,20
01/03/2025;10817094;Assinante;Assinante;B;SP;0.877;136,00;39,44;190,40
01/03/2025;10847199;Assinante;Assinante;C;RJ;0.877;0,00;0,00;0,00
01/03/2025;10936434;Trial;Trial;C;MG;0.889;0,00;0,00;0,00
01/03/2025;10952958;Assinante;Assinante;B;SP;0.843;417,00;120,93;583,80
01/03/2025;10956738;Assinante;Assinante;C;MG;0.855;8,00;2,32;11,20
